# position.dat
#
# Position data for simulation of WSN nodes
# Automatically generated with Python
# Version: 0.10, 2012-may-02
# Author: Marcus Lundén, SICS
# email: marcus.lunden@gmail.com
#
# Model used: Random Waypoint model
# Number of nodes: 15
# Time [s]: 600.0 seconds
# Min speed [m/s]: 1.0
# Max speed [m/s]: 4.0
# Min pause time [s]: 2.0
# Max pause time [s]: 10.0
# Currently disregarding the first 10.0 seconds
# Resolution [s]: 0.2
# Maximum X-size [m]: 300.0
# Maximum Y-size [m]: 300.0
# Note that nodes index here start at zero due to Cooja input format.
#    However, the nodes are indexed >=1 in stats file.
#
#==========================================
5 2.2 71.2538227727 10.7751263953
6 2.2 51.5743690191 50.1382099907
7 2.2 56.5831266681 185.112244856
8 2.2 42.3682506581 186.840137192
9 2.2 269.616475491 275.898681754
10 2.2 186.459275127 240.337002215
11 2.2 213.988551012 180.130812561
12 2.2 40.6904341836 208.634425538
13 2.2 110.813031882 261.997197846
14 2.2 170.20712697 248.421310703
0 2.4 167.864973857 229.394197149
1 2.4 260.567089028 265.266365636
2 2.4 189.448215857 151.595381205
3 2.4 109.506194607 256.155524505
4 2.4 211.815196091 206.336304669
5 2.4 70.6473941113 10.6985353636
6 2.4 51.3844008397 50.6457609427
7 2.4 56.7004792183 185.322315729
8 2.4 42.5832922271 186.795013814
9 2.4 269.174738892 275.747203968
10 2.4 186.788257083 240.973954165
11 2.4 213.782386823 180.288244206
12 2.4 41.3099972808 208.686088425
13 2.4 111.318707601 262.524716828
14 2.4 170.450537226 248.002651055
0 2.6 167.567045209 229.803585854
1 2.6 260.43955152 264.663927314
2 2.6 189.230371162 152.0937791
3 2.6 109.794262872 256.056577403
4 2.6 211.448001213 205.850350656
5 2.6 70.0409654499 10.621944332
6 2.6 51.1944326604 51.1533118947
7 2.6 56.8178317685 185.532386602
8 2.6 42.798333796 186.749890436
9 2.6 268.733002292 275.595726183
10 2.6 187.11723904 241.610906115
11 2.6 213.576222633 180.445675851
12 2.6 41.9295603779 208.737751311
13 2.6 111.824383321 263.052235809
14 2.6 170.693947482 247.583991407
0 2.8 167.269116561 230.21297456
1 2.8 260.312014011 264.061488991
2 2.8 189.012526467 152.592176995
3 2.8 110.082331137 255.957630302
4 2.8 211.080806335 205.364396643
5 2.8 69.4345367885 10.5453533004
6 2.8 51.004464481 51.6608628466
7 2.8 56.9351843188 185.742457475
8 2.8 43.013375365 186.704767058
9 2.8 268.291265692 275.444248398
10 2.8 187.446220997 242.247858066
11 2.8 213.370058443 180.603107495
12 2.8 42.5491234751 208.789414198
13 2.8 112.33005904 263.57975479
14 2.8 170.937357738 247.165331759
0 3.0 166.971187913 230.622363265
1 3.0 260.184476503 263.459050669
2 3.0 188.794681771 153.090574891
3 3.0 110.370399402 255.8586832
4 3.0 210.713611458 204.87844263
5 3.0 68.8281081271 10.4687622688
6 3.0 50.8144963016 52.1684137986
7 3.0 57.052536869 185.952528348
8 3.0 43.228416934 186.65964368
9 3.0 267.849529093 275.292770612
10 3.0 187.775202953 242.884810016
11 3.0 213.163894254 180.76053914
12 3.0 43.1686865723 208.841077085
13 3.0 112.83573476 264.107273771
14 3.0 171.180767994 246.746672111
0 3.2 166.673259265 231.03175197
1 3.2 260.056938995 262.856612346
2 3.2 188.576837076 153.588972786
3 3.2 110.658467667 255.759736098
4 3.2 210.34641658 204.392488617
5 3.2 68.2216794657 10.3921712372
6 3.2 50.6245281223 52.6759647506
7 3.2 57.1698894192 186.162599221
8 3.2 43.443458503 186.614520302
9 3.2 267.407792493 275.141292827
10 3.2 188.10418491 243.521761967
11 3.2 212.957730064 180.917970785
12 3.2 43.7882496695 208.892739971
13 3.2 113.341410479 264.634792752
14 3.2 171.424178251 246.328012463
0 3.4 166.375330617 231.441140675
1 3.4 259.929401486 262.254174023
2 3.4 188.358992381 154.087370681
3 3.4 110.946535932 255.660788996
4 3.4 209.979221703 203.906534605
5 3.4 67.6152508043 10.3155802056
6 3.4 50.4345599429 53.1835157026
7 3.4 57.2872419695 186.372670094
8 3.4 43.658500072 186.569396924
9 3.4 266.966055894 274.989815041
10 3.4 188.433166866 244.158713917
11 3.4 212.751565874 181.07540243
12 3.4 44.4078127666 208.944402858
13 3.4 113.847086198 265.162311733
14 3.4 171.667588507 245.909352815
0 3.6 166.077401969 231.850529381
1 3.6 259.801863978 261.651735701
2 3.6 188.141147685 154.585768576
3 3.6 111.234604197 255.561841894
4 3.6 209.612026825 203.420580592
5 3.6 67.0088221428 10.238989174
6 3.6 50.2445917636 53.6910666545
7 3.6 57.4045945197 186.582740967
8 3.6 43.873541641 186.524273546
9 3.6 266.524319294 274.838337256
10 3.6 188.762148823 244.795665867
11 3.6 212.545401685 181.232834075
12 3.6 45.0273758638 208.996065744
13 3.6 114.352761918 265.689830714
14 3.6 171.910998763 245.490693167
0 3.8 165.779473322 232.259918086
1 3.8 259.67432647 261.049297378
2 3.8 187.92330299 155.084166471
3 3.8 111.522672462 255.462894792
4 3.8 209.244831947 202.934626579
5 3.8 66.4023934814 10.1623981424
6 3.8 50.0546235842 54.1986176065
7 3.8 57.52194707 186.79281184
8 3.8 44.0885832099 186.479150168
9 3.8 266.082582694 274.686859471
10 3.8 189.091130779 245.432617818
11 3.8 212.339237495 181.390265719
12 3.8 45.646938961 209.047728631
13 3.8 114.858437637 266.217349695
14 3.8 172.154409019 245.072033519
0 4.0 165.481544674 232.669306791
1 4.0 259.546788961 260.446859055
2 4.0 187.705458295 155.582564366
3 4.0 111.810740727 255.36394769
4 4.0 208.87763707 202.448672566
5 4.0 65.79596482 10.0858071108
6 4.0 49.8646554048 54.7061685585
7 4.0 57.6392996202 187.002882713
8 4.0 44.3036247789 186.43402679
9 4.0 265.640846095 274.535381685
10 4.0 189.420112736 246.069569768
11 4.0 212.133073305 181.547697364
12 4.0 46.2665020581 209.099391518
13 4.0 115.364113356 266.744868676
14 4.0 172.397819275 244.653373871
0 4.2 165.183616026 233.078695496
1 4.2 259.419251453 259.844420733
2 4.2 187.4876136 156.080962261
3 4.2 111.810740727 255.36394769
4 4.2 208.510442192 201.962718554
5 4.2 65.1895361586 10.0092160792
6 4.2 49.6746872255 55.2137195104
7 4.2 57.7566521704 187.212953586
8 4.2 44.5186663479 186.388903412
9 4.2 265.199109495 274.3839039
10 4.2 189.749094692 246.706521719
11 4.2 211.926909116 181.705129009
12 4.2 46.8860651553 209.151054404
13 4.2 115.869789076 267.272387657
14 4.2 172.641229531 244.234714223
0 4.4 164.885687378 233.488084202
1 4.4 259.291713944 259.24198241
2 4.4 187.269768904 156.579360156
3 4.4 111.810740727 255.36394769
4 4.4 208.143247315 201.476764541
5 4.4 64.5831074972 9.93262504758
6 4.4 49.4847190461 55.7212704624
7 4.4 57.8740047207 187.423024459
8 4.4 44.7337079169 186.343780034
9 4.4 264.757372895 274.232426114
10 4.4 190.078076649 247.343473669
11 4.4 211.720744926 181.862560654
12 4.4 47.5056282525 209.202717291
13 4.4 116.375464795 267.799906638
14 4.4 172.884639788 243.816054575
0 4.6 164.58775873 233.897472907
1 4.6 259.164176436 258.639544088
2 4.6 187.051924209 157.077758051
3 4.6 111.810740727 255.36394769
4 4.6 207.776052437 200.990810528
5 4.6 63.9766788358 9.85603401597
6 4.6 49.2947508668 56.2288214144
7 4.6 57.9913572709 187.633095333
8 4.6 44.9487494859 186.298656656
9 4.6 264.315636296 274.080948329
10 4.6 190.407058605 247.980425619
11 4.6 211.514580736 182.019992298
12 4.6 48.1251913497 209.254380178
13 4.6 116.881140515 268.327425619
14 4.6 173.128050044 243.397394927
0 4.8 164.289830082 234.306861612
1 4.8 259.036638928 258.037105765
2 4.8 186.834079514 157.576155946
3 4.8 111.810740727 255.36394769
4 4.8 207.408857559 200.504856515
5 4.8 63.3702501744 9.77944298437
6 4.8 49.1047826874 56.7363723664
7 4.8 58.1087098212 187.843166206
8 4.8 45.1637910548 186.253533278
9 4.8 263.873899696 273.929470543
10 4.8 190.736040562 248.61737757
11 4.8 211.308416546 182.177423943
12 4.8 48.7447544468 209.306043064
13 4.8 117.386816234 268.8549446
14 4.8 173.3714603 242.978735279
0 5.0 163.991901434 234.716250317
1 5.0 258.909101419 257.434667442
2 5.0 186.616234818 158.074553841
3 5.0 111.810740727 255.36394769
4 5.0 207.041662682 200.018902503
5 5.0 62.7638215129 9.70285195276
6 5.0 48.914814508 57.2439233183
7 5.0 58.2260623714 188.053237079
8 5.0 45.3788326238 186.2084099
9 5.0 263.432163096 273.777992758
10 5.0 191.065022519 249.25432952
11 5.0 211.102252357 182.334855588
12 5.0 49.364317544 209.357705951
13 5.0 117.892491953 269.382463581
14 5.0 173.614870556 242.560075631
0 5.2 163.693972786 235.125639022
1 5.2 258.781563911 256.83222912
2 5.2 186.398390123 158.572951736
3 5.2 111.810740727 255.36394769
4 5.2 206.674467804 199.53294849
5 5.2 62.1573928515 9.62626092115
6 5.2 48.7248463287 57.7514742703
7 5.2 58.3434149216 188.263307952
8 5.2 45.5938741928 186.163286522
9 5.2 262.990426497 273.626514973
10 5.2 191.394004475 249.891281471
11 5.2 210.896088167 182.492287233
12 5.2 49.9838806412 209.409368837
13 5.2 118.398167673 269.909982562
14 5.2 173.858280812 242.141415982
0 5.4 163.396044138 235.535027728
1 5.4 258.654026403 256.229790797
2 5.4 186.180545428 159.071349631
3 5.4 111.810740727 255.36394769
4 5.4 206.307272927 199.046994477
5 5.4 61.5509641901 9.54966988955
6 5.4 48.5348781493 58.2590252223
7 5.4 58.4607674719 188.473378825
8 5.4 45.8089157618 186.118163144
9 5.4 262.548689897 273.475037187
10 5.4 191.722986432 250.528233421
11 5.4 210.689923977 182.649718877
12 5.4 50.6034437384 209.461031724
13 5.4 118.903843392 270.437501544
14 5.4 174.101691068 241.722756334
0 5.6 163.09811549 235.944416433
1 5.6 258.526488894 255.627352475
2 5.6 185.962700732 159.569747526
3 5.6 111.810740727 255.36394769
4 5.6 205.940078049 198.561040464
5 5.6 61.5509641901 9.54966988955
6 5.6 48.34490997 58.7665761742
7 5.6 58.5781200221 188.683449698
8 5.6 46.0239573308 186.073039766
9 5.6 262.106953298 273.323559402
10 5.6 192.051968388 251.165185371
11 5.6 210.483759788 182.807150522
12 5.6 51.2230068355 209.512694611
13 5.6 119.409519111 270.965020525
14 5.6 174.345101325 241.304096686
0 5.8 162.800186843 236.353805138
1 5.8 258.398951386 255.024914152
2 5.8 185.744856037 160.068145421
3 5.8 111.810740727 255.36394769
4 5.8 205.572883171 198.075086452
5 5.8 61.5509641901 9.54966988955
6 5.8 48.1549417906 59.2741271262
7 5.8 58.6954725724 188.893520571
8 5.8 46.2389988998 186.027916388
9 5.8 261.665216698 273.172081616
10 5.8 192.380950345 251.802137322
11 5.8 210.277595598 182.964582167
12 5.8 51.8425699327 209.564357497
13 5.8 119.915194831 271.492539506
14 5.8 174.588511581 240.885437038
0 6.0 162.502258195 236.763193843
1 6.0 258.271413878 254.422475829
2 6.0 185.527011342 160.566543316
3 6.0 111.810740727 255.36394769
4 6.0 205.205688294 197.589132439
5 6.0 61.5509641901 9.54966988955
6 6.0 47.9649736112 59.7816780782
7 6.0 58.8128251226 189.103591444
8 6.0 46.4540404687 185.98279301
9 6.0 261.223480098 273.020603831
10 6.0 192.709932301 252.439089272
11 6.0 210.071431408 183.122013812
12 6.0 52.4621330299 209.616020384
13 6.0 120.42087055 272.020058487
14 6.0 174.831921837 240.46677739
0 6.2 162.204329547 237.172582549
1 6.2 258.143876369 253.820037507
2 6.2 185.309166647 161.064941212
3 6.2 111.810740727 255.36394769
4 6.2 204.838493416 197.103178426
5 6.2 61.5509641901 9.54966988955
6 6.2 47.7750054319 60.2892290302
7 6.2 58.9301776728 189.313662317
8 6.2 46.6690820377 185.937669632
9 6.2 260.781743499 272.869126046
10 6.2 193.038914258 253.076041223
11 6.2 209.865267219 183.279445456
12 6.2 53.081696127 209.66768327
13 6.2 120.92654627 272.547577468
14 6.2 175.075332093 240.048117742
0 6.4 161.906400899 237.581971254
1 6.4 258.016338861 253.217599184
2 6.4 185.091321951 161.563339107
3 6.4 111.810740727 255.36394769
4 6.4 204.471298539 196.617224413
5 6.4 61.5509641901 9.54966988955
6 6.4 47.5850372525 60.7967799821
7 6.4 59.0475302231 189.52373319
8 6.4 46.8841236067 185.892546254
9 6.4 260.340006899 272.71764826
10 6.4 193.367896214 253.712993173
11 6.4 209.659103029 183.436877101
12 6.4 53.7012592242 209.719346157
13 6.4 121.432221989 273.075096449
14 6.4 175.318742349 239.629458094
0 6.6 161.608472251 237.991359959
1 6.6 257.888801353 252.615160861
2 6.6 184.873477256 162.061737002
3 6.6 111.810740727 255.36394769
4 6.6 204.104103661 196.1312704
5 6.6 61.5509641901 9.54966988955
6 6.6 47.3950690732 61.3043309341
7 6.6 59.1648827733 189.733804063
8 6.6 47.0991651757 185.847422876
9 6.6 259.898270299 272.566170475
10 6.6 193.696878171 254.349945124
11 6.6 209.452938839 183.594308746
12 6.6 54.3208223214 209.771009044
13 6.6 121.937897708 273.60261543
14 6.6 175.562152605 239.210798446
0 6.8 161.310543603 238.400748664
1 6.8 257.761263844 252.012722539
2 6.8 184.655632561 162.560134897
3 6.8 111.810740727 255.36394769
4 6.8 203.736908784 195.645316388
5 6.8 61.5509641901 9.54966988955
6 6.8 47.2051008938 61.8118818861
7 6.8 59.2822353235 189.943874937
8 6.8 47.3142067447 185.802299498
9 6.8 259.4565337 272.414692689
10 6.8 194.025860128 254.986897074
11 6.8 209.24677465 183.751740391
12 6.8 54.9403854186 209.82267193
13 6.8 122.443573428 274.130134411
14 6.8 175.805562862 238.792138798
0 7.0 161.012614955 238.81013737
1 7.0 257.633726336 251.410284216
2 7.0 184.437787865 163.058532792
3 7.0 111.810740727 255.36394769
4 7.0 203.369713906 195.159362375
5 7.0 61.5509641901 9.54966988955
6 7.0 47.0151327144 62.319432838
7 7.0 59.3995878738 190.15394581
8 7.0 47.5292483136 185.75717612
9 7.0 259.0147971 272.263214904
10 7.0 194.354842084 255.623849024
11 7.0 209.04061046 183.909172036
12 7.0 55.5599485157 209.874334817
13 7.0 122.949249147 274.657653392
14 7.0 176.048973118 238.37347915
0 7.2 160.714686307 239.219526075
1 7.2 257.506188827 250.807845894
2 7.2 184.21994317 163.556930687
3 7.2 111.810740727 255.36394769
4 7.2 203.002519028 194.673408362
5 7.2 61.5509641901 9.54966988955
6 7.2 46.8251645351 62.82698379
7 7.2 59.516940424 190.364016683
8 7.2 47.7442898826 185.712052742
9 7.2 258.5730605 272.111737119
10 7.2 194.683824041 256.260800975
11 7.2 208.83444627 184.06660368
12 7.2 56.1795116129 209.925997704
13 7.2 123.454924867 275.185172373
14 7.2 176.292383374 237.954819502
0 7.4 160.416757659 239.62891478
1 7.4 257.378651319 250.205407571
2 7.4 184.002098475 164.055328582
3 7.4 111.810740727 255.36394769
4 7.4 202.635324151 194.187454349
5 7.4 61.5509641901 9.54966988955
6 7.4 46.6351963557 63.334534742
7 7.4 59.6342929743 190.574087556
8 7.4 47.9593314516 185.666929364
9 7.4 258.131323901 271.960259333
10 7.4 195.012805997 256.897752925
11 7.4 208.628282081 184.224035325
12 7.4 56.7990747101 209.97766059
13 7.4 123.960600586 275.712691354
14 7.4 176.53579363 237.536159854
0 7.6 160.118829011 240.038303485
1 7.6 257.251113811 249.602969248
2 7.6 183.784253779 164.553726477
3 7.6 111.810740727 255.36394769
4 7.6 202.268129273 193.701500337
5 7.6 61.5509641901 9.54966988955
6 7.6 46.4452281764 63.842085694
7 7.6 59.7516455245 190.784158429
8 7.6 48.1743730206 185.621805986
9 7.6 257.689587301 271.808781548
10 7.6 195.341787954 257.534704876
11 7.6 208.422117891 184.38146697
12 7.6 57.4186378072 210.029323477
13 7.6 124.466276305 276.240210335
14 7.6 176.779203886 237.117500206
0 7.8 159.820900364 240.44769219
1 7.8 257.123576302 249.000530926
2 7.8 183.566409084 165.052124372
3 7.8 111.810740727 255.36394769
4 7.8 201.900934396 193.215546324
5 7.8 61.5509641901 9.54966988955
6 7.8 46.255259997 64.3496366459
7 7.8 59.8689980747 190.994229302
8 7.8 48.3894145896 185.576682609
9 7.8 257.247850702 271.657303762
10 7.8 195.67076991 258.171656826
11 7.8 208.215953701 184.538898615
12 7.8 58.0382009044 210.080986363
13 7.8 124.971952025 276.767729316
14 7.8 177.022614143 236.698840558
0 8.0 159.820900364 240.44769219
1 8.0 256.996038794 248.398092603
2 8.0 183.348564389 165.550522267
3 8.0 111.810740727 255.36394769
4 8.0 201.533739518 192.729592311
5 8.0 61.5509641901 9.54966988955
6 8.0 46.0652918176 64.8571875979
7 8.0 59.986350625 191.204300175
8 8.0 48.6044561586 185.531559231
9 8.0 256.806114102 271.505825977
10 8.0 195.999751867 258.808608776
11 8.0 208.009789512 184.696330259
12 8.0 58.6577640016 210.13264925
13 8.0 125.477627744 277.295248297
14 8.0 177.266024399 236.28018091
0 8.2 159.820900364 240.44769219
1 8.2 256.868501286 247.795654281
2 8.2 183.130719693 166.048920162
3 8.2 111.810740727 255.36394769
4 8.2 201.16654464 192.243638298
5 8.2 61.5509641901 9.54966988955
6 8.2 45.8753236383 65.3647385499
7 8.2 60.1037031752 191.414371048
8 8.2 48.8194977275 185.486435853
9 8.2 256.364377502 271.354348192
10 8.2 196.328733823 259.445560727
11 8.2 207.803625322 184.853761904
12 8.2 59.2773270988 210.184312137
13 8.2 125.983303463 277.822767278
14 8.2 177.509434655 235.861521262
0 8.4 159.820900364 240.44769219
1 8.4 256.740963777 247.193215958
2 8.4 182.912874998 166.547318057
3 8.4 111.810740727 255.36394769
4 8.4 200.799349763 191.757684286
5 8.4 61.5509641901 9.54966988955
6 8.4 45.6853554589 65.8722895018
7 8.4 60.2210557255 191.624441921
8 8.4 49.0345392965 185.441312475
9 8.4 255.922640903 271.202870406
10 8.4 196.65771578 260.082512677
11 8.4 207.597461132 185.011193549
12 8.4 59.8968901959 210.235975023
13 8.4 126.488979183 278.35028626
14 8.4 177.752844911 235.442861613
0 8.6 159.820900364 240.44769219
1 8.6 256.613426269 246.590777635
2 8.6 182.695030303 167.045715952
3 8.6 111.810740727 255.36394769
4 8.6 200.432154885 191.271730273
5 8.6 61.5509641901 9.54966988955
6 8.6 45.4953872796 66.3798404538
7 8.6 60.3384082757 191.834512794
8 8.6 49.2495808655 185.396189097
9 8.6 255.480904303 271.051392621
10 8.6 196.986697737 260.719464628
11 8.6 207.391296943 185.168625194
12 8.6 60.5164532931 210.28763791
13 8.6 126.994654902 278.877805241
14 8.6 177.996255167 235.024201965
0 8.8 159.820900364 240.44769219
1 8.8 256.485888761 245.988339313
2 8.8 182.477185608 167.544113847
3 8.8 111.810740727 255.36394769
4 8.8 200.064960008 190.78577626
5 8.8 61.5509641901 9.54966988955
6 8.8 45.3054191002 66.8873914058
7 8.8 60.4557608259 192.044583667
8 8.8 49.4646224345 185.351065719
9 8.8 255.039167703 270.899914835
10 8.8 197.315679693 261.356416578
11 8.8 207.185132753 185.326056838
12 8.8 61.1360163903 210.339300797
13 8.8 127.500330622 279.405324222
14 8.8 178.239665423 234.605542317
0 9.0 159.820900364 240.44769219
1 9.0 256.358351252 245.38590099
2 9.0 182.259340912 168.042511742
3 9.0 111.810740727 255.36394769
4 9.0 199.69776513 190.299822247
5 9.0 61.5509641901 9.54966988955
6 9.0 45.1154509208 67.3949423578
7 9.0 60.5731133762 192.254654541
8 9.0 49.6796640035 185.305942341
9 9.0 254.597431104 270.74843705
10 9.0 197.64466165 261.993368528
11 9.0 206.978968563 185.483488483
12 9.0 61.7555794874 210.390963683
13 9.0 128.006006341 279.932843203
14 9.0 178.48307568 234.186882669
0 9.2 159.820900364 240.44769219
1 9.2 256.230813744 244.783462667
2 9.2 182.041496217 168.540909637
3 9.2 111.810740727 255.36394769
4 9.2 199.330570252 189.813868235
5 9.2 61.5509641901 9.54966988955
6 9.2 44.9254827415 67.9024933097
7 9.2 60.6904659264 192.464725414
8 9.2 49.8947055724 185.260818963
9 9.2 254.155694504 270.596959265
10 9.2 197.973643606 262.630320479
11 9.2 206.772804374 185.640920128
12 9.2 62.3751425846 210.44262657
13 9.2 128.51168206 280.460362184
14 9.2 178.726485936 233.768223021
0 9.4 159.820900364 240.44769219
1 9.4 256.103276236 244.181024345
2 9.4 181.823651522 169.039307533
3 9.4 111.810740727 255.36394769
4 9.4 198.963375375 189.327914222
5 9.4 61.5509641901 9.54966988955
6 9.4 44.7355145621 68.4100442617
7 9.4 60.8078184767 192.674796287
8 9.4 50.1097471414 185.215695585
9 9.4 253.713957904 270.445481479
10 9.4 198.302625563 263.267272429
11 9.4 206.566640184 185.798351773
12 9.4 62.9947056818 210.494289456
13 9.4 129.01735778 280.987881165
14 9.4 178.969896192 233.349563373
0 9.6 159.820900364 240.44769219
1 9.6 255.975738727 243.578586022
2 9.6 181.605806826 169.537705428
3 9.6 111.810740727 255.36394769
4 9.6 198.596180497 188.841960209
5 9.6 61.5509641901 9.54966988955
