# position.dat
#
# Position data for simulation of WSN nodes
# Automatically generated with Python
# Version: 0.10, 2012-may-02
# Author: Marcus Lundén, SICS
# email: marcus.lunden@gmail.com
#
# Model used: Random Waypoint model
# Number of nodes: 15
# Time [s]: 600.0 seconds
# Min speed [m/s]: 1.0
# Max speed [m/s]: 4.0
# Min pause time [s]: 2.0
# Max pause time [s]: 10.0
# Currently disregarding the first 10.0 seconds
# Resolution [s]: 0.2
# Maximum X-size [m]: 300.0
# Maximum Y-size [m]: 300.0
# Note that nodes index here start at zero due to Cooja input format.
#    However, the nodes are indexed >=1 in stats file.
#
#==========================================
4 1.8 162.242334384 68.9551006513
5 1.8 233.44768909 135.846459401
6 1.8 144.634315537 133.744941995
7 1.8 271.819332911 257.266712105
8 1.8 268.355130958 215.562055329
9 1.8 42.9129750676 267.112530311
10 1.8 163.831708528 120.932082697
11 1.8 178.171979553 98.3584814678
12 1.8 268.724614293 71.017321956
13 1.8 139.557629474 255.281971358
14 1.8 37.7321499461 143.614453236
0 2.0 146.427966867 152.127026212
1 2.0 244.006174415 159.976308107
2 2.0 150.114856379 64.3844544023
3 2.0 94.0035837764 147.958669819
4 2.0 162.226719721 69.3863101207
5 2.0 233.372395677 136.612569786
6 2.0 144.280197222 134.181055812
7 2.0 271.420067857 257.050575717
8 2.0 267.936872536 215.467889344
9 2.0 43.0907263746 267.000007383
10 2.0 163.305669027 120.463959769
11 2.0 178.096181631 98.7028193962
12 2.0 268.612530977 71.6811896553
13 2.0 139.366622041 255.02636223
14 2.0 38.2799698633 144.155672296
0 2.2 146.722551138 152.539142198
1 2.2 244.072366514 160.416382997
2 2.2 149.906080498 64.5027167966
3 2.2 94.0662469367 147.696973834
4 2.2 162.211105057 69.8175195902
5 2.2 233.297102264 137.378680171
6 2.2 143.926078907 134.617169629
7 2.2 271.020802803 256.834439328
8 2.2 267.518614115 215.373723359
9 2.2 43.2684776816 266.887484455
10 2.2 162.779629526 119.995836841
11 2.2 178.020383709 99.0471573247
12 2.2 268.50044766 72.3450573547
13 2.2 139.175614607 254.770753103
14 2.2 38.8277897805 144.696891356
0 2.4 147.01713541 152.951258185
1 2.4 244.138558613 160.856457887
2 2.4 149.697304617 64.6209791909
3 2.4 94.1289100971 147.435277848
4 2.4 162.195490394 70.2487290596
5 2.4 233.221808852 138.144790556
6 2.4 143.571960593 135.053283447
7 2.4 270.621537749 256.618302939
8 2.4 267.100355693 215.279557374
9 2.4 43.4462289887 266.774961527
10 2.4 162.253590025 119.527713913
11 2.4 177.944585787 99.3914952531
12 2.4 268.388364343 73.008925054
13 2.4 138.984607174 254.515143975
14 2.4 39.3756096977 145.238110416
0 2.6 147.311719682 153.363374172
1 2.6 244.204750712 161.296532777
2 2.6 149.488528735 64.7392415853
3 2.6 94.1915732575 147.173581862
4 2.6 162.179875731 70.679938529
5 2.6 233.146515439 138.910900941
6 2.6 143.217842278 135.489397264
7 2.6 270.222272695 256.402166551
8 2.6 266.682097271 215.185391389
9 2.6 43.6239802957 266.662438599
10 2.6 161.727550524 119.059590985
11 2.6 177.868787866 99.7358331815
12 2.6 268.276281027 73.6727927533
13 2.6 138.79359974 254.259534848
14 2.6 39.9234296149 145.779329476
0 2.8 147.606303954 153.775490159
1 2.8 244.270942811 161.736607667
2 2.8 149.279752854 64.8575039796
3 2.8 94.2542364179 146.911885876
4 2.8 162.164261067 71.1111479985
5 2.8 233.071222026 139.677011327
6 2.8 142.863723964 135.925511081
7 2.8 269.823007641 256.186030162
8 2.8 266.26383885 215.091225404
9 2.8 43.8017316027 266.549915671
10 2.8 161.201511023 118.591468056
11 2.8 177.792989944 100.08017111
12 2.8 268.16419771 74.3366604526
13 2.8 138.602592307 254.00392572
14 2.8 40.4712495321 146.320548536
0 3.0 147.900888225 154.187606146
1 3.0 244.33713491 162.176682557
2 3.0 149.070976973 64.9757663739
3 3.0 94.3168995782 146.65018989
4 3.0 162.148646404 71.5423574679
5 3.0 232.995928614 140.443121712
6 3.0 142.509605649 136.361624898
7 3.0 269.423742587 255.969893773
8 3.0 265.845580428 214.997059419
9 3.0 43.9794829098 266.437392744
10 3.0 160.675471523 118.123345128
11 3.0 177.717192022 100.424509038
12 3.0 268.052114394 75.000528152
13 3.0 138.411584874 253.748316592
14 3.0 41.0190694493 146.861767596
0 3.2 148.195472497 154.599722133
1 3.2 244.403327009 162.616757447
2 3.2 148.862201092 65.0940287683
3 3.2 94.3795627386 146.388493905
4 3.2 162.133031741 71.9735669373
5 3.2 232.920635201 141.209232097
6 3.2 142.155487335 136.797738715
7 3.2 269.024477533 255.753757385
8 3.2 265.427322007 214.902893434
9 3.2 44.1572342168 266.324869816
10 3.2 160.149432022 117.6552222
11 3.2 177.6413941 100.768846967
12 3.2 267.940031077 75.6643958513
13 3.2 138.22057744 253.492707465
14 3.2 41.5668893665 147.402986656
0 3.4 148.490056769 155.011838119
1 3.4 244.469519108 163.056832337
2 3.4 148.653425211 65.2122911626
3 3.4 94.442225899 146.126797919
4 3.4 162.117417077 72.4047764067
5 3.4 232.845341788 141.975342482
6 3.4 141.80136902 137.233852533
7 3.4 268.625212479 255.537620996
8 3.4 265.009063585 214.808727449
9 3.4 44.3349855238 266.212346888
10 3.4 159.623392521 117.187099272
11 3.4 177.565596179 101.113184895
12 3.4 267.827947761 76.3282635506
13 3.4 138.029570007 253.237098337
14 3.4 42.1147092837 147.944205715
0 3.6 148.78464104 155.423954106
1 3.6 244.535711207 163.496907227
2 3.6 148.44464933 65.3305535569
3 3.6 94.5048890593 145.865101933
4 3.6 162.101802414 72.8359858762
5 3.6 232.770048376 142.741452867
6 3.6 141.447250705 137.66996635
7 3.6 268.225947425 255.321484607
8 3.6 264.590805163 214.714561464
9 3.6 44.5127368308 266.09982396
10 3.6 159.623392521 117.187099272
11 3.6 177.489798257 101.457522824
12 3.6 267.715864444 76.9921312499
13 3.6 137.838562574 252.98148921
14 3.6 42.6625292009 148.485424775
0 3.8 149.079225312 155.836070093
1 3.8 244.601903306 163.936982117
2 3.8 148.235873449 65.4488159513
3 3.8 94.5675522197 145.603405947
4 3.8 162.086187751 73.2671953456
5 3.8 232.694754963 143.507563252
6 3.8 141.093132391 138.106080167
7 3.8 267.826682371 255.105348219
8 3.8 264.172546742 214.620395479
9 3.8 44.6904881379 265.987301032
10 3.8 159.623392521 117.187099272
11 3.8 177.414000335 101.801860752
12 3.8 267.603781127 77.6559989493
13 3.8 137.64755514 252.725880082
14 3.8 43.2103491181 149.026643835
0 4.0 149.373809584 156.24818608
1 4.0 244.668095405 164.377057007
2 4.0 148.027097568 65.5670783456
3 4.0 94.6302153801 145.341709961
4 4.0 162.070573087 73.698404815
5 4.0 232.61946155 144.273673637
6 4.0 140.739014076 138.542193984
7 4.0 267.427417317 254.88921183
8 4.0 263.75428832 214.526229494
9 4.0 44.8682394449 265.874778104
10 4.0 159.623392521 117.187099272
11 4.0 177.338202413 102.14619868
12 4.0 267.491697811 78.3198666486
13 4.0 137.456547707 252.470270954
14 4.0 43.7581690353 149.567862895
0 4.2 149.668393855 156.660302067
1 4.2 244.734287504 164.817131897
2 4.2 147.818321686 65.6853407399
3 4.2 94.6928785404 145.080013976
4 4.2 162.054958424 74.1296142844
5 4.2 232.544168138 145.039784023
6 4.2 140.384895762 138.978307801
7 4.2 267.028152263 254.673075441
8 4.2 263.336029899 214.432063509
9 4.2 45.0459907519 265.762255176
10 4.2 159.623392521 117.187099272
11 4.2 177.262404492 102.490536609
12 4.2 267.379614494 78.9837343479
13 4.2 137.265540273 252.214661827
14 4.2 44.3059889525 150.109081955
0 4.4 149.962978127 157.072418054
1 4.4 244.800479603 165.257206787
2 4.4 147.609545805 65.8036031343
3 4.4 94.7555417008 144.81831799
4 4.4 162.039343761 74.5608237539
5 4.4 232.468874725 145.805894408
6 4.4 140.030777447 139.414421618
7 4.4 266.628887209 254.456939053
8 4.4 262.917771477 214.337897524
9 4.4 45.223742059 265.649732249
10 4.4 159.623392521 117.187099272
11 4.4 177.18660657 102.834874537
12 4.4 267.267531178 79.6476020472
13 4.4 137.07453284 251.959052699
14 4.4 44.8538088697 150.650301015
0 4.6 150.257562399 157.484534041
1 4.6 244.866671702 165.697281676
2 4.6 147.400769924 65.9218655286
3 4.6 94.8182048612 144.556622004
4 4.6 162.023729097 74.9920332233
5 4.6 232.393581313 146.572004793
6 4.6 139.676659133 139.850535436
7 4.6 266.229622155 254.240802664
8 4.6 262.499513055 214.243731539
9 4.6 45.401493366 265.537209321
10 4.6 159.623392521 117.187099272
11 4.6 177.110808648 103.179212466
12 4.6 267.155447861 80.3114697466
13 4.6 136.883525407 251.703443572
14 4.6 45.4016287869 151.191520075
0 4.8 150.552146671 157.896650027
1 4.8 244.932863801 166.137356566
2 4.8 147.191994043 66.0401279229
3 4.8 94.8808680215 144.294926018
4 4.8 162.008114434 75.4232426927
5 4.8 232.3182879 147.338115178
6 4.8 139.322540818 140.286649253
7 4.8 265.830357101 254.024666275
8 4.8 262.081254634 214.149565554
9 4.8 45.579244673 265.424686393
10 4.8 159.623392521 117.187099272
11 4.8 177.035010726 103.523550394
12 4.8 267.043364545 80.9753374459
13 4.8 136.692517973 251.447834444
14 4.8 45.9494487041 151.732739135
0 5.0 150.846730942 158.308766014
1 5.0 244.9990559 166.577431456
2 5.0 146.983218162 66.1583903173
3 5.0 94.9435311819 144.033230033
4 5.0 161.99249977 75.8544521621
5 5.0 232.242994487 148.104225563
6 5.0 138.968422504 140.72276307
7 5.0 265.431092047 253.808529886
8 5.0 261.662996212 214.055399569
9 5.0 45.7569959801 265.312163465
10 5.0 159.623392521 117.187099272
11 5.0 176.959212805 103.867888323
12 5.0 266.931281228 81.6392051452
13 5.0 136.50151054 251.192225316
14 5.0 46.4972686213 152.273958195
0 5.2 151.141315214 158.720882001
1 5.2 245.065247999 167.017506346
2 5.2 146.774442281 66.2766527116
3 5.2 95.0061943423 143.771534047
4 5.2 161.976885107 76.2856616316
5 5.2 232.167701075 148.870335948
6 5.2 138.614304189 141.158876887
7 5.2 265.031826992 253.592393498
8 5.2 261.244737791 213.961233584
9 5.2 45.9347472871 265.199640537
10 5.2 159.623392521 117.187099272
11 5.2 176.883414883 104.212226251
12 5.2 266.819197912 82.3030728446
13 5.2 136.310503107 250.936616189
14 5.2 47.0450885385 152.815177255
0 5.4 151.435899486 159.132997988
1 5.4 245.131440098 167.457581236
2 5.4 146.5656664 66.3949151059
3 5.4 95.0688575026 143.509838061
4 5.4 161.961270444 76.716871101
5 5.4 232.092407662 149.636446333
6 5.4 138.260185874 141.594990704
7 5.4 264.632561938 253.376257109
8 5.4 260.826479369 213.867067599
9 5.4 46.1124985941 265.087117609
10 5.4 159.623392521 117.187099272
11 5.4 176.807616961 104.556564179
12 5.4 266.707114595 82.9669405439
13 5.4 136.119495673 250.681007061
14 5.4 47.5929084557 153.356396314
0 5.6 151.730483757 159.545113975
1 5.6 245.197632197 167.897656126
2 5.6 146.356890519 66.5131775003
3 5.6 95.131520663 143.248142075
4 5.6 161.94565578 77.1480805704
5 5.6 232.017114249 150.402556719
6 5.6 137.90606756 142.031104522
7 5.6 264.233296884 253.16012072
8 5.6 260.408220947 213.772901614
9 5.6 46.2902499012 264.974594682
10 5.6 159.623392521 117.187099272
11 5.6 176.73181904 104.900902108
12 5.6 266.595031278 83.6308082432
13 5.6 135.92848824 250.425397933
14 5.6 48.1407283729 153.897615374
0 5.8 152.025068029 159.957229962
1 5.8 245.263824296 168.337731016
2 5.8 146.148114638 66.6314398946
3 5.8 95.1941838234 142.986446089
4 5.8 161.930041117 77.5792900399
5 5.8 231.941820837 151.168667104
6 5.8 137.551949245 142.467218339
7 5.8 263.83403183 252.943984332
8 5.8 259.989962526 213.678735629
9 5.8 46.4680012082 264.862071754
10 5.8 159.623392521 117.187099272
11 5.8 176.656021118 105.245240036
12 5.8 266.482947962 84.2946759425
13 5.8 135.737480806 250.169788806
14 5.8 48.6885482901 154.438834434
0 6.0 152.319652301 160.369345949
1 6.0 245.330016395 168.777805906
2 6.0 145.939338756 66.7497022889
3 6.0 95.2568469837 142.724750104
4 6.0 161.914426454 78.0104995093
5 6.0 231.866527424 151.934777489
6 6.0 137.197830931 142.903332156
7 6.0 263.434766776 252.727847943
8 6.0 259.571704104 213.584569644
9 6.0 46.6457525152 264.749548826
10 6.0 159.623392521 117.187099272
11 6.0 176.580223196 105.589577965
12 6.0 266.370864645 84.9585436419
13 6.0 135.546473373 249.914179678
14 6.0 49.2363682073 154.980053494
0 6.2 152.614236573 160.781461935
1 6.2 245.396208494 169.217880796
2 6.2 145.730562875 66.8679646833
3 6.2 95.3195101441 142.463054118
4 6.2 161.89881179 78.4417089787
5 6.2 231.791234011 152.700887874
6 6.2 136.843712616 143.339445973
7 6.2 263.035501722 252.511711554
8 6.2 259.153445683 213.490403659
9 6.2 46.8235038222 264.637025898
10 6.2 159.623392521 117.187099272
11 6.2 176.504425274 105.933915893
12 6.2 266.258781329 85.6224113412
13 6.2 135.35546594 249.658570551
14 6.2 49.7841881245 155.521272554
0 6.4 152.908820844 161.193577922
1 6.4 245.462400593 169.657955686
2 6.4 145.521786994 66.9862270776
3 6.4 95.3821733045 142.201358132
4 6.4 161.883197127 78.8729184481
5 6.4 231.715940599 153.466998259
6 6.4 136.489594302 143.77555979
7 6.4 262.636236668 252.295575166
8 6.4 258.735187261 213.396237674
9 6.4 47.0012551293 264.52450297
10 6.4 159.623392521 117.187099272
11 6.4 176.428627353 106.278253822
12 6.4 266.146698012 86.2862790405
13 6.4 135.164458506 249.402961423
14 6.4 50.3320080417 156.062491614
0 6.6 153.203405116 161.605693909
1 6.6 245.528592691 170.098030576
2 6.6 145.313011113 67.1044894719
3 6.6 95.4448364648 141.939662146
4 6.6 161.867582464 79.3041279176
5 6.6 231.640647186 154.233108644
6 6.6 136.135475987 144.211673608
7 6.6 262.236971614 252.079438777
8 6.6 258.316928839 213.302071689
9 6.6 47.1790064363 264.411980042
10 6.6 159.623392521 117.187099272
11 6.6 176.352829431 106.62259175
12 6.6 266.034614696 86.9501467398
13 6.6 134.973451073 249.147352295
14 6.6 50.8798279589 156.603710674
0 6.8 153.497989388 162.017809896
1 6.8 245.59478479 170.538105466
2 6.8 145.104235232 67.2227518663
3 6.8 95.5074996252 141.67796616
4 6.8 161.8519678 79.735337387
5 6.8 231.565353773 154.999219029
6 6.8 135.781357672 144.647787425
7 6.8 261.83770656 251.863302388
8 6.8 257.898670418 213.207905704
9 6.8 47.3567577433 264.299457114
10 6.8 159.623392521 117.187099272
11 6.8 176.277031509 106.966929678
12 6.8 265.922531379 87.6140144392
13 6.8 134.78244364 248.891743168
14 6.8 51.4276478761 157.144929734
0 7.0 153.792573659 162.429925883
1 7.0 245.660976889 170.978180356
2 7.0 144.895459351 67.3410142606
3 7.0 95.5701627856 141.416270175
4 7.0 161.836353137 80.1665468564
5 7.0 231.490060361 155.765329415
6 7.0 135.427239358 145.083901242
7 7.0 261.438441506 251.647166
8 7.0 257.480411996 213.113739719
9 7.0 47.5345090504 264.186934187
10 7.0 159.623392521 117.187099272
11 7.0 176.201233587 107.311267607
12 7.0 265.810448063 88.2778821385
13 7.0 134.591436206 248.63613404
14 7.0 51.9754677933 157.686148794
0 7.2 154.087157931 162.84204187
1 7.2 245.727168988 171.418255245
2 7.2 144.68668347 67.459276655
3 7.2 95.6328259459 141.154574189
4 7.2 161.820738474 80.5977563258
5 7.2 231.414766948 156.5314398
6 7.2 135.073121043 145.520015059
7 7.2 261.039176452 251.431029611
8 7.2 257.062153575 213.019573734
9 7.2 47.7122603574 264.074411259
10 7.2 159.623392521 117.187099272
11 7.2 176.125435666 107.655605535
12 7.2 265.698364746 88.9417498378
13 7.2 134.400428773 248.380524913
14 7.2 52.5232877105 158.227367853
0 7.4 154.381742203 163.254157857
1 7.4 245.793361087 171.858330135
2 7.4 144.477907589 67.5775390493
3 7.4 95.6954891063 140.892878203
4 7.4 161.80512381 81.0289657953
5 7.4 231.339473535 157.297550185
6 7.4 134.719002729 145.956128876
7 7.4 260.639911398 251.214893222
8 7.4 256.643895153 212.925407749
9 7.4 47.8900116644 263.961888331
10 7.4 159.623392521 117.187099272
11 7.4 176.049637744 107.999943464
12 7.4 265.586281429 89.6056175371
13 7.4 134.209421339 248.124915785
14 7.4 53.0711076277 158.768586913
0 7.6 154.676326474 163.666273843
1 7.6 245.859553186 172.298405025
2 7.6 144.269131707 67.6958014436
3 7.6 95.7581522667 140.631182217
4 7.6 161.789509147 81.4601752647
5 7.6 231.264180123 158.06366057
6 7.6 134.364884414 146.392242693
7 7.6 260.240646344 250.998756834
8 7.6 256.225636732 212.831241764
9 7.6 48.0677629715 263.849365403
10 7.6 159.623392521 117.187099272
11 7.6 175.973839822 108.344281392
12 7.6 265.474198113 90.2694852365
13 7.6 134.018413906 247.869306657
14 7.6 53.618927545 159.309805973
0 7.8 154.970910746 164.07838983
1 7.8 245.925745285 172.738479915
2 7.8 144.060355826 67.814063838
3 7.8 95.820815427 140.369486231
4 7.8 161.773894483 81.8913847341
5 7.8 231.18888671 158.829770955
6 7.8 134.0107661 146.828356511
7 7.8 259.84138129 250.782620445
8 7.8 255.80737831 212.737075779
9 7.8 48.2455142785 263.736842475
10 7.8 159.623392521 117.187099272
11 7.8 175.8980419 108.688619321
12 7.8 265.362114796 90.9333529358
13 7.8 133.827406473 247.61369753
14 7.8 54.1667474622 159.851025033
0 8.0 155.265495018 164.490505817
1 8.0 245.991937384 173.178554805
2 8.0 143.851579945 67.9323262323
3 8.0 95.8834785874 140.107790246
4 8.0 161.75827982 82.3225942035
5 8.0 231.113593297 159.59588134
6 8.0 133.656647785 147.264470328
7 8.0 259.442116236 250.566484056
8 8.0 255.389119888 212.642909794
9 8.0 48.4232655855 263.624319547
10 8.0 159.623392521 117.187099272
11 8.0 175.822243979 109.032957249
12 8.0 265.25003148 91.5972206351
13 8.0 133.636399039 247.358088402
14 8.0 54.7145673794 160.392244093
0 8.2 155.56007929 164.902621804
1 8.2 246.058129483 173.618629695
2 8.2 143.642804064 68.0505886266
3 8.2 95.9461417478 139.84609426
4 8.2 161.742665157 82.753803673
5 8.2 231.038299885 160.361991725
6 8.2 133.302529471 147.700584145
7 8.2 259.042851182 250.350347667
8 8.2 254.970861467 212.548743809
9 8.2 48.6010168926 263.51179662
10 8.2 159.623392521 117.187099272
11 8.2 175.746446057 109.377295177
12 8.2 265.137948163 92.2610883344
13 8.2 133.445391606 247.102479275
14 8.2 55.2623872966 160.933463153
0 8.4 155.854663561 165.314737791
1 8.4 246.124321582 174.058704585
2 8.4 143.434028183 68.168851021
3 8.4 96.0088049081 139.584398274
4 8.4 161.727050493 83.1850131424
5 8.4 230.963006472 161.128102111
6 8.4 132.948411156 148.136697962
7 8.4 258.643586128 250.134211279
8 8.4 254.552603045 212.454577824
9 8.4 48.7787681996 263.399273692
10 8.4 159.623392521 117.187099272
11 8.4 175.670648135 109.721633106
12 8.4 265.025864847 92.9249560338
13 8.4 133.254384172 246.846870147
14 8.4 55.8102072138 161.474682213
0 8.6 156.149247833 165.726853778
1 8.6 246.190513681 174.498779475
2 8.6 143.225252302 68.2871134153
3 8.6 96.0714680685 139.322702288
4 8.6 161.71143583 83.6162226118
5 8.6 230.887713059 161.894212496
6 8.6 132.594292841 148.572811779
7 8.6 258.244321074 249.91807489
8 8.6 254.134344624 212.360411839
9 8.6 48.9565195066 263.286750764
10 8.6 159.623392521 117.187099272
11 8.6 175.594850213 110.065971034
12 8.6 264.91378153 93.5888237331
13 8.6 133.063376739 246.591261019
14 8.6 56.358027131 162.015901273
0 8.8 156.443832105 166.138969765
1 8.8 246.25670578 174.938854365
2 8.8 143.016476421 68.4053758096
3 8.8 96.1341312289 139.061006303
4 8.8 161.695821167 84.0474320813
5 8.8 230.812419647 162.660322881
6 8.8 132.240174527 149.008925597
7 8.8 257.84505602 249.701938501
8 8.8 253.716086202 212.266245854
9 8.8 49.1342708137 263.174227836
10 8.8 159.623392521 117.187099272
11 8.8 175.519052292 110.410308963
12 8.8 264.801698213 94.2526914324
13 8.8 132.872369306 246.335651892
14 8.8 56.9058470482 162.557120333
0 9.0 156.738416376 166.551085751
1 9.0 246.322897879 175.378929255
2 9.0 142.80770054 68.523638204
3 9.0 96.1967943893 138.799310317
4 9.0 161.680206503 84.4786415507
5 9.0 230.737126234 163.426433266
6 9.0 131.886056212 149.445039414
7 9.0 257.445790966 249.485802113
8 9.0 253.29782778 212.172079869
9 9.0 49.3120221207 263.061704908
10 9.0 159.623392521 117.187099272
11 9.0 175.44325437 110.754646891
12 9.0 264.689614897 94.9165591317
13 9.0 132.681361872 246.080042764
14 9.0 57.4536669654 163.098339393
0 9.2 157.033000648 166.963201738
1 9.2 246.389089978 175.819004145
2 9.2 142.598924659 68.6419005983
3 9.2 96.2594575496 138.537614331
4 9.2 161.66459184 84.9098510201
5 9.2 230.661832821 164.192543651
6 9.2 131.531937898 149.881153231
7 9.2 257.046525912 249.269665724
8 9.2 252.879569359 212.077913884
9 9.2 49.4897734277 262.94918198
10 9.2 159.623392521 117.187099272
11 9.2 175.367456448 111.09898482
12 9.2 264.57753158 95.5804268311
13 9.2 132.490354439 245.824433637
14 9.2 58.0014868826 163.639558452
0 9.4 157.32758492 167.375317725
1 9.4 246.455282077 176.259079035
2 9.4 142.390148777 68.7601629926
3 9.4 96.32212071 138.275918345
4 9.4 161.648977177 85.3410604895
5 9.4 230.586539409 164.958654036
6 9.4 131.177819583 150.317267048
7 9.4 256.647260858 249.053529335
8 9.4 252.461310937 211.983747899
9 9.4 49.6675247347 262.836659052
10 9.4 159.623392521 117.187099272
11 9.4 175.291658526 111.443322748
12 9.4 264.465448264 96.2442945304
13 9.4 132.299347006 245.568824509
14 9.4 58.5493067998 164.180777512
0 9.6 157.622169191 167.787433712
1 9.6 246.521474176 176.699153925
2 9.6 142.181372896 68.878425387
3 9.6 96.3847838704 138.014222359
4 9.6 161.633362513 85.772269959
5 9.6 230.511245996 165.724764421
6 9.6 130.823701269 150.753380865
